stack,cycle_label,cycles,file,Cmon_Current (A/cm^2),Cell1 (mV),Cell10 (mV),Cell15 (mV),Cell24 (mV),Minimum_Voltage (mV),Average_Voltage (mV),Maximum_Voltage (mV)
Stack2,449Cycles,449,data\Realistic accelerated stress tests for PEM fuel cells Test procedure development based on standardized automotive driving cycles\Stack2\PolCurves\RealAgeing_PC_449Cycles_1.xlsx,0.598951282051283,670.375206611571,676.347107438017,673.519008264463,681.363636363637,670.107438016529,675.363636363637,681.834710743802
Stack2,449Cycles,449,data\Realistic accelerated stress tests for PEM fuel cells Test procedure development based on standardized automotive driving cycles\Stack2\PolCurves\RealAgeing_PC_449Cycles_1.xlsx,0.699258461538463,650.261157024794,653.497520661157,652.0,660.811570247934,649.004958677686,654.722314049587,662.003305785124
Stack2,449Cycles,449,data\Realistic accelerated stress tests for PEM fuel cells Test procedure development based on standardized automotive driving cycles\Stack2\PolCurves\RealAgeing_PC_449Cycles_1.xlsx,0.799303076923077,631.287603305785,638.193388429752,635.223140495868,644.259504132232,630.310743801653,637.024793388429,644.287603305786
Stack2,449Cycles,449,data\Realistic accelerated stress tests for PEM fuel cells Test procedure development based on standardized automotive driving cycles\Stack2\PolCurves\RealAgeing_PC_449Cycles_1.xlsx,0.899544615384615,613.704132231405,618.38347107438,615.641322314049,623.743801652893,612.004958677686,617.881818181818,625.01652892562
Stack2,449Cycles,449,data\Realistic accelerated stress tests for PEM fuel cells Test procedure development based on standardized automotive driving cycles\Stack2\PolCurves\RealAgeing_PC_449Cycles_1.xlsx,0.998536923076925,594.694214876033,595.84958677686,594.540495867769,603.839669421488,592.781818181818,598.615702479339,605.277685950413
Stack2,449Cycles,449,data\Realistic accelerated stress tests for PEM fuel cells Test procedure development based on standardized automotive driving cycles\Stack2\PolCurves\RealAgeing_PC_449Cycles_1.xlsx,1.09919590591227,575.042975206612,576.628099173553,575.804958677686,580.323966942148,571.829752066116,577.97520661157,584.464462809917
Stack2,449Cycles,449,data\Realistic accelerated stress tests for PEM fuel cells Test procedure development based on standardized automotive driving cycles\Stack2\PolCurves\RealAgeing_PC_449Cycles_1.xlsx,1.19958087306633,556.649586776859,554.135537190083,553.161983471074,552.83305785124,548.183471074381,555.596694214876,565.223140495868
Stack2,449Cycles,449,data\Realistic accelerated stress tests for PEM fuel cells Test procedure development based on standardized automotive driving cycles\Stack2\PolCurves\RealAgeing_PC_449Cycles_1.xlsx,1.29913025641025,536.128925619835,525.497520661157,528.426446280992,520.395041322314,520.385123966942,530.542148760331,541.720661157026
Stack2,449Cycles,449,data\Realistic accelerated stress tests for PEM fuel cells Test procedure development based on standardized automotive driving cycles\Stack2\PolCurves\RealAgeing_PC_449Cycles_1.xlsx,1.39937179487179,513.504132231405,498.611570247934,504.204958677686,486.395041322314,486.414876033058,503.671900826446,515.909090909091
Stack2,449Cycles,449,data\Realistic accelerated stress tests for PEM fuel cells Test procedure development based on standardized automotive driving cycles\Stack2\PolCurves\RealAgeing_PC_449Cycles_1.xlsx,1.49889025641026,485.560330578513,467.557024793388,476.995041322315,446.201652892562,446.22479338843,473.980991735537,489.195041322313
Stack2,449Cycles,449,data\Realistic accelerated stress tests for PEM fuel cells Test procedure development based on standardized automotive driving cycles\Stack2\PolCurves\RealAgeing_PC_449Cycles_1.xlsx,1.59906615384616,451.829752066115,430.285950413224,444.221487603306,398.523966942149,398.552066115703,439.265289256198,458.684297520661
